Entity,Code,Year,"GDP, PPP (constant 2017 international $)",Annual CO₂ emissions,Annual consumption-based CO₂ emissions
Paraguay,PRY,2022,,9018049,
Peru,PER,1990,1.15857E+11,21400794,23889176
Peru,PER,1991,1.18429E+11,20757894,23683810
Peru,PER,1992,1.17788E+11,20985784,24100804
Peru,PER,1993,1.23965E+11,23884756,26561698
Peru,PER,1994,1.39223E+11,24176558,27137802
Peru,PER,1995,1.49541E+11,25143060,28483204
Peru,PER,1996,1.53727E+11,24717086,27900078
Peru,PER,1997,1.63683E+11,27747166,31199916
Peru,PER,1998,1.63043E+11,28062162,32087874
Peru,PER,1999,1.6548E+11,29562408,33375600
Peru,PER,2000,1.69938E+11,28677526,31430534
Peru,PER,2001,1.70989E+11,25415832,28889856
Peru,PER,2002,1.80313E+11,25439410,29965524
Peru,PER,2003,1.87824E+11,24675610,28442472
Peru,PER,2004,1.97136E+11,28334134,30978900
Peru,PER,2005,2.09526E+11,30321106,32942566
Peru,PER,2006,2.25301E+11,28197278,32349384
Peru,PER,2007,2.44493E+11,34305970,39588228
Peru,PER,2008,2.66807E+11,35298628,45881930
Peru,PER,2009,2.69731E+11,39511240,45835880
Peru,PER,2010,2.92206E+11,42505100,52695440
Peru,PER,2011,3.10695E+11,42173068,54845724
Peru,PER,2012,3.2977E+11,45508680,58131676
Peru,PER,2013,3.4907E+11,43023884,57524044
Peru,PER,2014,3.57386E+11,49388348,61755796
Peru,PER,2015,3.69009E+11,49227884,61784324
Peru,PER,2016,3.83597E+11,52732748,62341036
Peru,PER,2017,3.93259E+11,54858950,63629560
Peru,PER,2018,4.08869E+11,55848252,65205904
Peru,PER,2019,4.1803E+11,58365044,67383230
Peru,PER,2020,3.72245E+11,46965196,57065092
Peru,PER,2021,4.21937E+11,56470120,64865852
Peru,PER,2022,,60921110,
Philippines,PHL,1990,2.60547E+11,41349500,62771856
Philippines,PHL,1991,2.5941E+11,43471884,62985132
Philippines,PHL,1992,2.60493E+11,48292790,76751864
Philippines,PHL,1993,2.66177E+11,48928836,72381140
Philippines,PHL,1994,2.77818E+11,54158224,75368440
Philippines,PHL,1995,2.90668E+11,59964620,80815770
Philippines,PHL,1996,3.07702E+11,61265050,80154780
Philippines,PHL,1997,3.23661E+11,70069360,88599800
Philippines,PHL,1998,3.21997E+11,68263620,80211176
Philippines,PHL,1999,3.32773E+11,68187860,85912420
Philippines,PHL,2000,3.47356E+11,72356790,90976360
Philippines,PHL,2001,3.57948E+11,70326010,90769464
Philippines,PHL,2002,3.7125E+11,70266810,90100890
Philippines,PHL,2003,3.90135E+11,70286984,91522700
Philippines,PHL,2004,4.15764E+11,72806056,94222110
Philippines,PHL,2005,4.36314E+11,73303170,94239780
Philippines,PHL,2006,4.5951E+11,66553704,83814080
Philippines,PHL,2007,4.89467E+11,70795900,90462100
Philippines,PHL,2008,5.10731E+11,77330616,99946744
Philippines,PHL,2009,5.18128E+11,76610150,93533700
Philippines,PHL,2010,5.56131E+11,83063350,102284450
Philippines,PHL,2011,5.77587E+11,83908024,109498350
Philippines,PHL,2012,6.17423E+11,88628560,118444670
Philippines,PHL,2013,6.59103E+11,96035850,129110090
Philippines,PHL,2014,7.00942E+11,101483620,135799600
Philippines,PHL,2015,7.4544E+11,112449144,143817740
Philippines,PHL,2016,7.98735E+11,121792456,155617460
Philippines,PHL,2017,8.54096E+11,135150080,167606980
Philippines,PHL,2018,9.08258E+11,141517820,175436800
Philippines,PHL,2019,9.6383E+11,144159980,177297900
Philippines,PHL,2020,8.7209E+11,132851040,166855230
Philippines,PHL,2021,9.21826E+11,142753780,182870420
Philippines,PHL,2022,,150395980,
Poland,POL,1990,4.29106E+11,376641280,322556900
Poland,POL,1991,3.99002E+11,373622800,337054600
Poland,POL,1992,4.09037E+11,364510600,347510100
Poland,POL,1993,4.24328E+11,365174880,337122800
Poland,POL,1994,4.46786E+11,360218400,324060450
Poland,POL,1995,4.78521E+11,362614560,321375550
Poland,POL,1996,5.07785E+11,377285400,329158850
Poland,POL,1997,5.40532E+11,367235680,322193000
Poland,POL,1998,5.65616E+11,339076400,296737540
Poland,POL,1999,5.91945E+11,329266200,309092960
Poland,POL,2000,6.18943E+11,317452220,300005020
Poland,POL,2001,6.26733E+11,313500540,295424350
Poland,POL,2002,6.39492E+11,306122780,284837100
Poland,POL,2003,6.61864E+11,318949730,284710980
Poland,POL,2004,6.94844E+11,323794140,290721920
Poland,POL,2005,7.19211E+11,322765060,289442530
Poland,POL,2006,7.63307E+11,336572670,317250200
Poland,POL,2007,8.17208E+11,335920200,325116220
Poland,POL,2008,8.51531E+11,329567070,329152200
Poland,POL,2009,8.75647E+11,316021220,310326400
Poland,POL,2010,9.01344E+11,334224580,329752030
Poland,POL,2011,9.46792E+11,333598750,325545120
Poland,POL,2012,9.61422E+11,325953300,324588770
Poland,POL,2013,9.69657E+11,321927040,311123700
Poland,POL,2014,1.00686E+12,309582460,301528900
Poland,POL,2015,1.051E+12,312715420,311044770
Poland,POL,2016,1.08204E+12,323547000,309111230
Poland,POL,2017,1.13765E+12,336765400,322129400
Poland,POL,2018,1.20529E+12,336080900,331943740
Poland,POL,2019,1.25893E+12,317682530,312448540
Poland,POL,2020,1.23349E+12,302437100,290562720
Poland,POL,2021,1.31796E+12,331077150,317555040
Poland,POL,2022,,323117300,
Portugal,PRT,1990,2.35173E+11,45278820,51934264
Portugal,PRT,1991,2.45446E+11,47097090,54221684
Portugal,PRT,1992,2.4812E+11,50920116,60059400
Portugal,PRT,1993,2.4305E+11,49434028,58462720
Portugal,PRT,1994,2.45395E+11,50206744,59379490
Portugal,PRT,1995,2.55905E+11,54468372,63565040
Portugal,PRT,1996,2.64873E+11,51761496,60778324
Portugal,PRT,1997,2.76529E+11,54627084,70790430
Portugal,PRT,1998,2.89825E+11,59168596,80940950
Portugal,PRT,1999,3.01147E+11,66837456,97947800
Portugal,PRT,2000,3.12639E+11,65611372,110916220
Portugal,PRT,2001,3.18716E+11,65152490,113379680
Portugal,PRT,2002,3.21173E+11,69559704,114014780
Portugal,PRT,2003,3.18185E+11,64455824,112096160
Portugal,PRT,2004,3.23876E+11,67303336,110798260
Portugal,PRT,2005,3.26408E+11,69634616,128634840
Portugal,PRT,2006,3.31713E+11,64842828,114687450
Portugal,PRT,2007,3.40027E+11,62354620,115508960
Portugal,PRT,2008,3.41113E+11,60027936,115016130
Portugal,PRT,2009,3.30463E+11,57136404,95478360
Portugal,PRT,2010,3.36205E+11,52933984,95837030
Portugal,PRT,2011,3.30502E+11,51739810,62995300
Portugal,PRT,2012,3.17093E+11,49898550,51977120
Portugal,PRT,2013,3.14167E+11,48102730,49767604
Portugal,PRT,2014,3.16656E+11,47885044,48905508
Portugal,PRT,2015,3.22331E+11,52203440,51910670
Portugal,PRT,2016,3.2884E+11,50366708,54516700
Portugal,PRT,2017,3.40371E+11,55106276,58157640
Portugal,PRT,2018,3.50069E+11,51372730,55852532
Portugal,PRT,2019,3.5946E+11,47494044,52339364
Portugal,PRT,2020,3.29623E+11,41695200,47659080
Portugal,PRT,2021,3.47694E+11,39938332,49069924
Portugal,PRT,2022,,41605030,
Puerto Rico,PRI,1990,76384990000,,
Puerto Rico,PRI,1991,78145210000,,
Puerto Rico,PRI,1992,81711790000,,
Puerto Rico,PRI,1993,85506920000,,
Puerto Rico,PRI,1994,89086210000,,
Puerto Rico,PRI,1995,93138720000,,
Puerto Rico,PRI,1996,95293680000,,
Puerto Rico,PRI,1997,99944096000,,
Puerto Rico,PRI,1998,1.05472E+11,,
Puerto Rico,PRI,1999,1.11156E+11,,
Puerto Rico,PRI,2000,1.14793E+11,,
Puerto Rico,PRI,2001,1.22041E+11,,
Puerto Rico,PRI,2002,1.23159E+11,,
Puerto Rico,PRI,2003,1.23225E+11,,
Puerto Rico,PRI,2004,1.34006E+11,,
Puerto Rico,PRI,2005,1.31343E+11,,
Puerto Rico,PRI,2006,1.29492E+11,,
Puerto Rico,PRI,2007,1.27986E+11,,
Puerto Rico,PRI,2008,1.25626E+11,,
Puerto Rico,PRI,2009,1.23173E+11,,
Puerto Rico,PRI,2010,1.22664E+11,,
Puerto Rico,PRI,2011,1.22224E+11,,
Puerto Rico,PRI,2012,1.2226E+11,,
Puerto Rico,PRI,2013,1.21885E+11,,
Puerto Rico,PRI,2014,1.20434E+11,,
Puerto Rico,PRI,2015,1.1917E+11,,
Puerto Rico,PRI,2016,1.17665E+11,,
Puerto Rico,PRI,2017,1.14269E+11,,
Puerto Rico,PRI,2018,1.09286E+11,,
Puerto Rico,PRI,2019,1.11117E+11,,
Puerto Rico,PRI,2020,1.0628E+11,,
Puerto Rico,PRI,2021,1.065E+11,,
Qatar,QAT,1990,,11411196,10684769
Qatar,QAT,1991,,17380476,15783090
Qatar,QAT,1992,,26780340,22958890
Qatar,QAT,1993,,30684492,26734202
Qatar,QAT,1994,,32343414,28317632
Qatar,QAT,1995,,33137150,29363076
Qatar,QAT,1996,,34423708,30503628
Qatar,QAT,1997,,42182420,34932770
Qatar,QAT,1998,,36887692,31605668
Qatar,QAT,1999,,36248068,18131902
Qatar,QAT,2000,51287680000,40314500,17234288
Qatar,QAT,2001,53286965000,45817316,20767498
Qatar,QAT,2002,57114116000,45066684,23791202
Qatar,QAT,2003,59238740000,46514956,23297626
Qatar,QAT,2004,70623780000,47320412,22998548
Qatar,QAT,2005,75915450000,47550748,26660040
Qatar,QAT,2006,95782715000,59630004,31547280
Qatar,QAT,2007,1.1301E+11,59383044,37087110
Qatar,QAT,2008,1.32971E+11,61636948,38637024
Qatar,QAT,2009,1.4887E+11,65073668,47093920
Qatar,QAT,2010,1.78037E+11,73421576,44058100
Qatar,QAT,2011,2.0185E+11,81493320,34697580
Qatar,QAT,2012,2.11398E+11,93320950,44549264
Qatar,QAT,2013,2.23143E+11,82808080,46782490
Qatar,QAT,2014,2.35046E+11,91177600,56814780
Qatar,QAT,2015,2.46219E+11,91194280,67622400
Qatar,QAT,2016,2.53763E+11,87385144,71640184
Qatar,QAT,2017,2.49963E+11,100111260,72956150
Qatar,QAT,2018,2.5305E+11,95463944,68518850
Qatar,QAT,2019,2.5501E+11,101018984,74021910
Qatar,QAT,2020,2.45727E+11,102501230,76361150
Qatar,QAT,2021,2.49636E+11,107218140,71791590
Qatar,QAT,2022,,101340350,
Romania,ROU,1990,3.10406E+11,176506900,163269780
Romania,ROU,1991,2.70307E+11,142208210,129979944
Romania,ROU,1992,2.46608E+11,132011250,120334650
Romania,ROU,1993,2.50379E+11,122693800,111950130
Romania,ROU,1994,2.60223E+11,120904660,104349050
Romania,ROU,1995,2.76444E+11,125711860,105510210
Romania,ROU,1996,2.87247E+11,129147250,101578550
Romania,ROU,1997,2.73318E+11,118156420,90314970
Romania,ROU,1998,2.6777E+11,104860490,88196570
Romania,ROU,1999,2.66762E+11,89010050,79462296
Romania,ROU,2000,2.73327E+11,93334050,90067656
Romania,ROU,2001,2.8759E+11,98987940,96309170
Romania,ROU,2002,3.03991E+11,99297704,95981040
Romania,ROU,2003,3.11108E+11,103817980,97555020
Romania,ROU,2004,3.43551E+11,103276920,98725480
Romania,ROU,2005,3.59588E+11,101837060,100751710
Romania,ROU,2006,3.88459E+11,104296040,105528160
Romania,ROU,2007,4.16559E+11,109019590,113259350
Romania,ROU,2008,4.5533E+11,107894500,116524376
Romania,ROU,2009,4.30208E+11,88482220,92822900
Romania,ROU,2010,4.13425E+11,86094090,94068200
Romania,ROU,2011,4.32099E+11,92803520,96307656
Romania,ROU,2012,4.40417E+11,91126710,92920500
Romania,ROU,2013,4.41606E+11,79365576,79705416
Romania,ROU,2014,4.59803E+11,79126890,81626990
Romania,ROU,2015,4.74336E+11,78031910,79494640
Romania,ROU,2016,4.8789E+11,76714536,80770880
Romania,ROU,2017,5.2788E+11,79648910,84832670
Romania,ROU,2018,5.59706E+11,80279690,88384984
Romania,ROU,2019,5.81272E+11,76885224,85150990
Romania,ROU,2020,5.59896E+11,74026536,80861120
Romania,ROU,2021,5.88451E+11,77190584,85989610
Romania,ROU,2022,,73521290,
Russia,RUS,1990,3.17879E+12,2536247800,2042410500
Russia,RUS,1991,3.01836E+12,2406755600,2078208400
Russia,RUS,1992,2.57976E+12,1966504700,776539000
Russia,RUS,1993,2.35613E+12,1866729100,1113481300
Russia,RUS,1994,2.05997E+12,1647664500,1176440000
Russia,RUS,1995,1.97462E+12,1619727200,1168610300
Russia,RUS,1996,1.90047E+12,1586822100,1253821700
Russia,RUS,1997,1.92707E+12,1482244500,1178012800
Russia,RUS,1998,1.82494E+12,1465253400,1055499700
Russia,RUS,1999,1.94173E+12,1494178800,1011216400
Russia,RUS,2000,2.13591E+12,1479142400,996235800
Russia,RUS,2001,2.24484E+12,1515647100,1112458900
Russia,RUS,2002,2.35035E+12,1506788000,1118857100
Russia,RUS,2003,2.52192E+12,1537018400,1161615100
Russia,RUS,2004,2.7035E+12,1543957000,1185023600
Russia,RUS,2005,2.87652E+12,1562576900,1198560400
Russia,RUS,2006,3.1124E+12,1623002000,1241992700
Russia,RUS,2007,3.37695E+12,1623781200,1313438800
Russia,RUS,2008,3.55255E+12,1652064500,1335755000
Russia,RUS,2009,3.27545E+12,1545034400,1286828700
Russia,RUS,2010,3.42285E+12,1632783200,1361994600
Russia,RUS,2011,3.57003E+12,1685909500,1424695300
Russia,RUS,2012,3.71369E+12,1701268400,1471370200
Russia,RUS,2013,3.77888E+12,1640437400,1432592600
Russia,RUS,2014,3.80671E+12,1639959200,1395249700
Russia,RUS,2015,3.73161E+12,1638675300,1322600700
Russia,RUS,2016,3.73884E+12,1634885000,1364733700
Russia,RUS,2017,3.8071E+12,1666121200,1400290300
Russia,RUS,2018,3.91398E+12,1712494300,1362673000
Russia,RUS,2019,4.00001E+12,1705030900,1388432300
Russia,RUS,2020,3.89346E+12,1632929300,1364417200
Russia,RUS,2021,4.07838E+12,1711993300,1359776000
Russia,RUS,2022,,1652177300,
Rwanda,RWA,1990,6827017700,523863.97,523863.62
Rwanda,RWA,1991,6655360500,472136,472135.56
Rwanda,RWA,1992,7046211600,479486,479485.9
Rwanda,RWA,1993,6474856400,482945,482945
Rwanda,RWA,1994,3221366000,462123,462123.34
Rwanda,RWA,1995,4356062700,454761,454761.2
Rwanda,RWA,1996,4911273000,464039,464039.22
Rwanda,RWA,1997,5591472000,482528,482527.53
Rwanda,RWA,1998,6086802400,481522,481521.9
Rwanda,RWA,1999,6351693300,502618,502618.12
Rwanda,RWA,2000,6883388400,515133.03,689867.94
Rwanda,RWA,2001,7467410400,522378.03,493744.44
Rwanda,RWA,2002,8452517400,518871,485505.97
Rwanda,RWA,2003,8638676000,509100.03,499468.94
Rwanda,RWA,2004,9282056000,515760,552718.7
Rwanda,RWA,2005,10152519000,514220,501389.03
Rwanda,RWA,2006,11089296000,514417,511533.84
Rwanda,RWA,2007,11935777000,542177,553359
Rwanda,RWA,2008,13267958000,527819,554521.94
Rwanda,RWA,2009,14096975000,558260,551554.7
Rwanda,RWA,2010,15130939000,580977,612686.1
Rwanda,RWA,2011,16335117000,643581,701241.5
Rwanda,RWA,2012,17746720000,718466,821824.2
Rwanda,RWA,2013,18584336000,782275,770278.25
Rwanda,RWA,2014,19730463000,829804,920181.3
Rwanda,RWA,2015,21477964000,970183,1078993.9
Rwanda,RWA,2016,22760358000,1048333.06,1120767.8
Rwanda,RWA,2017,23665375000,1155068,1668447.4
Rwanda,RWA,2018,25695732000,1287400,1899406.1
Rwanda,RWA,2019,28126702000,1372734,1972216.6
Rwanda,RWA,2020,27181967000,1371813,1932133.1
Rwanda,RWA,2021,30140592000,1553445,2225981.5
Rwanda,RWA,2022,,1547760,
Saint Helena,SHN,1990,,7328,
Saint Helena,SHN,1991,,7328,
Saint Helena,SHN,1992,,7328,
Saint Helena,SHN,1993,,10992,
Saint Helena,SHN,1994,,10992,
Saint Helena,SHN,1995,,10992,
Saint Helena,SHN,1996,,10992,
Saint Helena,SHN,1997,,10992,
Saint Helena,SHN,1998,,10992,
Saint Helena,SHN,1999,,10992,
Saint Helena,SHN,2000,,10992,
Saint Helena,SHN,2001,,10992,
Saint Helena,SHN,2002,,10992,
Saint Helena,SHN,2003,,10992,
Saint Helena,SHN,2004,,10992,
Saint Helena,SHN,2005,,10992,
Saint Helena,SHN,2006,,10992,
Saint Helena,SHN,2007,,10992,
Saint Helena,SHN,2008,,10992,
Saint Helena,SHN,2009,,10992,
Saint Helena,SHN,2010,,10992,
Saint Helena,SHN,2011,,10992,
Saint Helena,SHN,2012,,10992,
Saint Helena,SHN,2013,,10992,
Saint Helena,SHN,2014,,10992,
Saint Helena,SHN,2015,,10992,
Saint Helena,SHN,2016,,14656,
Saint Helena,SHN,2017,,10992,
Saint Helena,SHN,2018,,10992,
Saint Helena,SHN,2019,,14656,
Saint Helena,SHN,2020,,18320,
Saint Helena,SHN,2021,,17654,
Saint Helena,SHN,2022,,17816,
Saint Kitts and Nevis,KNA,1990,576160400,106256,
Saint Kitts and Nevis,KNA,1991,565416800,106256,
Saint Kitts and Nevis,KNA,1992,589554300,109920,
Saint Kitts and Nevis,KNA,1993,629655500,113584,
Saint Kitts and Nevis,KNA,1994,663038100,120912,
Saint Kitts and Nevis,KNA,1995,698730400,128240.01,
Saint Kitts and Nevis,KNA,1996,739556030,131904,
Saint Kitts and Nevis,KNA,1997,790023100,142896,
Saint Kitts and Nevis,KNA,1998,786177660,150224,
Saint Kitts and Nevis,KNA,1999,811491700,161216,
Saint Kitts and Nevis,KNA,2000,892988300,172208,
Saint Kitts and Nevis,KNA,2001,939900900,175872,
Saint Kitts and Nevis,KNA,2002,952756100,197856,
Saint Kitts and Nevis,KNA,2003,915280450,197856,
Saint Kitts and Nevis,KNA,2004,951858240,212512,
Saint Kitts and Nevis,KNA,2005,1044500860,197856,
Saint Kitts and Nevis,KNA,2006,1077406600,201520,
Saint Kitts and Nevis,KNA,2007,1083877600,216176,
Saint Kitts and Nevis,KNA,2008,1205039100,216176,
Saint Kitts and Nevis,KNA,2009,1164317200,223504,
Saint Kitts and Nevis,KNA,2010,1164826000,219840,
Saint Kitts and Nevis,KNA,2011,1183658100,230832,
Saint Kitts and Nevis,KNA,2012,1177539700,219840,
Saint Kitts and Nevis,KNA,2013,1244725400,223504,
Saint Kitts and Nevis,KNA,2014,1339042700,230832,
Saint Kitts and Nevis,KNA,2015,1348591200,234496,
Saint Kitts and Nevis,KNA,2016,1401597000,238160,
Saint Kitts and Nevis,KNA,2017,1401696300,241824,
Saint Kitts and Nevis,KNA,2018,1430465500,245488,
Saint Kitts and Nevis,KNA,2019,1488363300,252815.98,
Saint Kitts and Nevis,KNA,2020,1272073200,230832,
Saint Kitts and Nevis,KNA,2021,1260883800,222436,
Saint Kitts and Nevis,KNA,2022,,224486,
Saint Lucia,LCA,1990,1624949400,179536,
Saint Lucia,LCA,1991,1631054000,190528,
Saint Lucia,LCA,1992,1760772900,212512,
Saint Lucia,LCA,1993,1771041700,234496,
Saint Lucia,LCA,1994,1799352800,260144,
Saint Lucia,LCA,1995,1830809600,274800,
Saint Lucia,LCA,1996,1884316700,293120,
Saint Lucia,LCA,1997,1871237000,296784,
Saint Lucia,LCA,1998,1988871800,326096,
Saint Lucia,LCA,1999,2041986700,337088,
Saint Lucia,LCA,2000,2042982100,348080,
Saint Lucia,LCA,2001,1973355900,359072,
Saint Lucia,LCA,2002,1981574000,359072,
Saint Lucia,LCA,2003,2066080400,377392,
Saint Lucia,LCA,2004,2216231000,403040,
Saint Lucia,LCA,2005,2207137500,388384,
Saint Lucia,LCA,2006,2343875600,410368,
Saint Lucia,LCA,2007,2383524900,425024,
Saint Lucia,LCA,2008,2501493200,425024,
Saint Lucia,LCA,2009,2430728400,425024,
Saint Lucia,LCA,2010,2469714200,487312,
Saint Lucia,LCA,2011,2605138700,487312,
Saint Lucia,LCA,2012,2599932200,490976,
Saint Lucia,LCA,2013,2517400600,487312,
Saint Lucia,LCA,2014,2553051000,483648,
Saint Lucia,LCA,2015,2518277400,479984,
Saint Lucia,LCA,2016,2612789000,476320,
Saint Lucia,LCA,2017,2701285600,490976,
Saint Lucia,LCA,2018,2779104800,509296,
Saint Lucia,LCA,2019,2761036300,501968.03,
Saint Lucia,LCA,2020,2088320300,483648,
Saint Lucia,LCA,2021,2343719000,466056,
Saint Lucia,LCA,2022,,470351,
Saint Pierre and Miquelon,SPM,1990,,91600,
Saint Pierre and Miquelon,SPM,1991,,102592,
Saint Pierre and Miquelon,SPM,1992,,95264,
Saint Pierre and Miquelon,SPM,1993,,73280,
Saint Pierre and Miquelon,SPM,1994,,69616,
Saint Pierre and Miquelon,SPM,1995,,69616,
Saint Pierre and Miquelon,SPM,1996,,69616,
Saint Pierre and Miquelon,SPM,1997,,47632,
Saint Pierre and Miquelon,SPM,1998,,54960,
Saint Pierre and Miquelon,SPM,1999,,54960,
Saint Pierre and Miquelon,SPM,2000,,54960,
Saint Pierre and Miquelon,SPM,2001,,54960,
Saint Pierre and Miquelon,SPM,2002,,58624,
Saint Pierre and Miquelon,SPM,2003,,62288,
Saint Pierre and Miquelon,SPM,2004,,58624,
Saint Pierre and Miquelon,SPM,2005,,62288,
Saint Pierre and Miquelon,SPM,2006,,65952,
Saint Pierre and Miquelon,SPM,2007,,65952,
Saint Pierre and Miquelon,SPM,2008,,65952,
Saint Pierre and Miquelon,SPM,2009,,65952,
Saint Pierre and Miquelon,SPM,2010,,65952,
Saint Pierre and Miquelon,SPM,2011,,65952,
Saint Pierre and Miquelon,SPM,2012,,65952,
Saint Pierre and Miquelon,SPM,2013,,65952,
Saint Pierre and Miquelon,SPM,2014,,65952,
Saint Pierre and Miquelon,SPM,2015,,65952,
Saint Pierre and Miquelon,SPM,2016,,65952,
Saint Pierre and Miquelon,SPM,2017,,65952,
Saint Pierre and Miquelon,SPM,2018,,58624,
Saint Pierre and Miquelon,SPM,2019,,65952,
Saint Pierre and Miquelon,SPM,2020,,62288,
Saint Pierre and Miquelon,SPM,2021,,60022,
Saint Pierre and Miquelon,SPM,2022,,60576,
Saint Vincent and the Grenadines,VCT,1990,731140350,80608,
Saint Vincent and the Grenadines,VCT,1991,739443000,84272,
Saint Vincent and the Grenadines,VCT,1992,786604200,84272,
Saint Vincent and the Grenadines,VCT,1993,820040640,102592,
Saint Vincent and the Grenadines,VCT,1994,809809660,120912,
Saint Vincent and the Grenadines,VCT,1995,872704700,128240.01,
Saint Vincent and the Grenadines,VCT,1996,883944400,131904,
Saint Vincent and the Grenadines,VCT,1997,914928000,131904,
Saint Vincent and the Grenadines,VCT,1998,952350340,161216,
Saint Vincent and the Grenadines,VCT,1999,978162000,164880,
Saint Vincent and the Grenadines,VCT,2000,994194370,146560,
Saint Vincent and the Grenadines,VCT,2001,1011575200,179536,
Saint Vincent and the Grenadines,VCT,2002,1065614800,186864,
Saint Vincent and the Grenadines,VCT,2003,1136918700,197856,
Saint Vincent and the Grenadines,VCT,2004,1183699500,219840,
Saint Vincent and the Grenadines,VCT,2005,1213156500,219840,
Saint Vincent and the Grenadines,VCT,2006,1298040200,216176,
Saint Vincent and the Grenadines,VCT,2007,1341173600,234496,
Saint Vincent and the Grenadines,VCT,2008,1346600600,219840,
Saint Vincent and the Grenadines,VCT,2009,1328041700,278464,
Saint Vincent and the Grenadines,VCT,2010,1268672100,219840,
Saint Vincent and the Grenadines,VCT,2011,1260980500,216176,
Saint Vincent and the Grenadines,VCT,2012,1275722800,230832,
Saint Vincent and the Grenadines,VCT,2013,1307137200,219840,
Saint Vincent and the Grenadines,VCT,2014,1322113800,252815.98,
Saint Vincent and the Grenadines,VCT,2015,1358937600,234496,
Saint Vincent and the Grenadines,VCT,2016,1415327600,241824,
Saint Vincent and the Grenadines,VCT,2017,1438954600,216176,
Saint Vincent and the Grenadines,VCT,2018,1482876400,241824,
Saint Vincent and the Grenadines,VCT,2019,1488867500,227168,
Saint Vincent and the Grenadines,VCT,2020,1409769100,245488,
Saint Vincent and the Grenadines,VCT,2021,1428830800,236559,
Saint Vincent and the Grenadines,VCT,2022,,238739,
Samoa,WSM,1990,614869250,87936,
Samoa,WSM,1991,600727200,95264,
Samoa,WSM,1992,599525800,98928,
Samoa,WSM,1993,624106300,102592,
Samoa,WSM,1994,608240900,95264,
Samoa,WSM,1995,648832800,113584,
Samoa,WSM,1996,695412200,124576,
Samoa,WSM,1997,699886700,124576,
Samoa,WSM,1998,715248450,142896,
Samoa,WSM,1999,730879740,135568,
Samoa,WSM,2000,768103740,142896,
Samoa,WSM,2001,824867600,153888,
Samoa,WSM,2002,871488800,161216,
Samoa,WSM,2003,916916300,157552,
Samoa,WSM,2004,945223900,164880,
Samoa,WSM,2005,1007979200,168544,
Samoa,WSM,2006,1029470600,172208,
Samoa,WSM,2007,1034473660,179536,
Samoa,WSM,2008,1071260600,161216,
Samoa,WSM,2009,1065457860,168544,
Samoa,WSM,2010,1130714100,183200,
Samoa,WSM,2011,1174236200,190528,
Samoa,WSM,2012,1130412200,186864,
Samoa,WSM,2013,1131625100,194192,
Samoa,WSM,2014,1139092900,201520,
Samoa,WSM,2015,1182952100,227168,
Samoa,WSM,2016,1277397400,238160,
Samoa,WSM,2017,1295361200,245488,
Samoa,WSM,2018,1287464100,238160,
Samoa,WSM,2019,1344780200,271136,
Samoa,WSM,2020,1302978400,241824,
Samoa,WSM,2021,1210667800,252335.02,
Samoa,WSM,2022,,249491,
San Marino,SMR,1997,1699766800,,
San Marino,SMR,1998,1826664800,,
San Marino,SMR,1999,1991966300,,
San Marino,SMR,2000,2035378800,,
San Marino,SMR,2001,2148919300,,
San Marino,SMR,2002,2155598000,,
San Marino,SMR,2003,2239083800,,
San Marino,SMR,2004,2340936200,,
San Marino,SMR,2005,2397706200,,
San Marino,SMR,2006,2489540400,,
San Marino,SMR,2007,2666530000,,
San Marino,SMR,2008,2653172200,,
San Marino,SMR,2009,2379339500,,
San Marino,SMR,2010,2249101800,,
San Marino,SMR,2011,2062094200,,
San Marino,SMR,2012,1916829300,,
San Marino,SMR,2013,1901801900,,
San Marino,SMR,2014,1888444200,,
San Marino,SMR,2015,1931718000,,
San Marino,SMR,2016,1977005300,,
San Marino,SMR,2017,1982111200,,
San Marino,SMR,2018,2011722100,,
San Marino,SMR,2019,2053278000,,
San Marino,SMR,2020,1916777900,,
Sao Tome and Principe,STP,1990,,47632,
Sao Tome and Principe,STP,1991,,47632,
Sao Tome and Principe,STP,1992,,47632,
Sao Tome and Principe,STP,1993,,47632,
Sao Tome and Principe,STP,1994,,47632,
Sao Tome and Principe,STP,1995,,47632,
Sao Tome and Principe,STP,1996,,47632,
Sao Tome and Principe,STP,1997,,47632,
Sao Tome and Principe,STP,1998,,47632,
Sao Tome and Principe,STP,1999,,47632,
Sao Tome and Principe,STP,2000,,47632,
Sao Tome and Principe,STP,2001,374271800,51296,
Sao Tome and Principe,STP,2002,386848060,58624,
Sao Tome and Principe,STP,2003,418923620,65952,
Sao Tome and Principe,STP,2004,433744740,73280,
Sao Tome and Principe,STP,2005,462435330,76944,
Sao Tome and Principe,STP,2006,503435360,84272,
Sao Tome and Principe,STP,2007,521767840,84272,
Sao Tome and Principe,STP,2008,554267650,84272,
Sao Tome and Principe,STP,2009,567715700,91600,
Sao Tome and Principe,STP,2010,605593600,102592,
Sao Tome and Principe,STP,2011,632228860,98928,
Sao Tome and Principe,STP,2012,652093300,109920,
Sao Tome and Principe,STP,2013,683490240,109920,
Sao Tome and Principe,STP,2014,728258400,128240.01,
Sao Tome and Principe,STP,2015,756743100,135568,
Sao Tome and Principe,STP,2016,788259700,150224,
Sao Tome and Principe,STP,2017,818599700,139232,
Sao Tome and Principe,STP,2018,842709600,139232,
Sao Tome and Principe,STP,2019,861340740,142896,
Sao Tome and Principe,STP,2020,887392500,139232,
