island,species,sex,body_mass_g,bill_length_mm,bill_depth_mm,flipper_length_mm
Torgersen,Adelie,male,4224.2287654403335,40.001921939905856,20.048230441367934,190.81569437014667
Torgersen,Adelie,male,3878.5087943726344,39.78343331150209,19.290022294620947,180.7974185902445
Torgersen,Adelie,male,3639.051575925984,36.95949307566371,20.637583265598966,192.8615901417605
Torgersen,Adelie,male,4422.081358285107,39.76122350103097,21.18669639866324,201.54403548653028
Torgersen,Adelie,male,3987.010884125912,36.79813711246969,18.97399421863993,202.97937839919882
Torgersen,Adelie,male,4688.232829023908,37.89612242533755,19.506788647973032,190.75350415078407
Torgersen,Adelie,male,4315.952174125232,38.21075421141057,18.5301575799839,199.8746553339017
Torgersen,Adelie,male,3770.84878678337,36.338936289338434,20.774987130741465,196.62508611829296
Torgersen,Adelie,male,4106.482180011796,45.391190807383225,20.904670101473997,190.93648233270414
Torgersen,Adelie,male,3435.3877450041964,41.35060621007336,18.86862082309502,193.33146925282065
Torgersen,Adelie,male,4675.091260714915,44.62934185067683,21.08348623894051,195.97177343310554
Torgersen,Adelie,male,3965.0816627992795,37.648058356750624,20.28079434449293,193.00682180390308
Torgersen,Adelie,male,4040.084594336619,44.04198728470773,19.34272794970097,187.66053630602337
Torgersen,Adelie,male,3844.1559241010023,46.60889603963444,18.447416491149482,206.0683439461597
Torgersen,Adelie,male,3947.152149390872,39.22883079546539,18.382061322706182,186.45329369949346
Torgersen,Adelie,male,3633.161571189277,39.54451927640467,19.51275583188952,191.62205076142374
Torgersen,Adelie,male,3887.842072212081,38.53935546677551,20.01343533050122,195.633032357506
Torgersen,Adelie,male,4175.679483668475,43.20883863258811,21.21559442447302,202.26638241050162
Torgersen,Adelie,male,3921.013672391255,37.514542381547166,22.14300309996893,195.58192475176094
Torgersen,Adelie,male,4242.724059437764,46.93909765711066,16.267308621244485,191.01148339257006
Torgersen,Adelie,male,3515.749502898528,36.635619902742256,21.503932864987995,189.16052930673524
Torgersen,Adelie,male,4662.365473752602,42.21024905792668,18.942950765384566,193.37485158034485
Torgersen,Adelie,male,3632.07327030631,43.15302295913069,19.391048655710904,194.0378748095683
Torgersen,Adelie,male,3774.3709443222765,44.87648484381957,17.30976025122765,195.25357601782108
Torgersen,Adelie,male,3764.4238649305853,35.19679336697791,21.093222280733404,189.99922349777066
Torgersen,Adelie,male,3469.6170940034413,40.076360803008676,20.07371826977929,184.84429474669662
Torgersen,Adelie,male,3778.794574371203,38.16039647269885,20.27501271465193,186.91596306704915
Torgersen,Adelie,male,4458.816147196699,38.8885803622658,19.80175663225104,194.90755118619128
Torgersen,Adelie,male,3726.314764875908,40.47952350458691,19.85869013159692,194.46468620360687
Torgersen,Adelie,male,3377.666679871918,38.94904110614618,19.376965287923703,188.2946902349821
Torgersen,Adelie,male,3887.7793723065706,38.30335135658705,20.582469268579246,196.29484098710128
Torgersen,Adelie,male,4288.135099428058,41.28946770730952,18.804734551536075,195.4942250574734
Torgersen,Adelie,male,4658.592878592961,36.8894979755233,18.335759051640043,191.41581524353572
Torgersen,Adelie,male,3430.5781825837475,41.424762065721644,18.96395873658068,192.48365041484382
Torgersen,Adelie,male,3610.409615487825,43.16679042641622,19.274011064372374,196.4150930754819
Torgersen,Adelie,male,3791.5711228947434,45.362084425998674,18.326504415804287,187.03944835733364
Torgersen,Adelie,male,4504.024825781861,41.130392115214626,18.894211529418886,198.9319460074503
Torgersen,Adelie,male,3417.2317109067017,36.612857799758075,17.020114280042023,200.18862510585004
Torgersen,Adelie,male,3958.3696629144006,38.28666756247806,19.655922096443494,195.3049832153463
Torgersen,Adelie,male,4210.298353430691,42.09319416094268,19.258506787828196,196.61975810447424
Torgersen,Adelie,male,4082.0778755254296,33.34513568607563,20.607639680765576,192.76158649556695
Torgersen,Adelie,male,4324.146206533822,43.30739154170668,18.393022760366737,187.255470628501
Torgersen,Adelie,male,4207.506855975493,40.923482516029004,18.875301017797714,199.6910521143263
Torgersen,Adelie,male,4452.675110039556,39.707189719731105,19.774063267973972,188.1844355892969
Torgersen,Adelie,male,4141.9498727843675,38.16839415182382,19.42753078277021,199.61433031530035
Torgersen,Adelie,male,3683.5537546321584,43.003157760688524,18.60590469140374,190.38211887338
Torgersen,Adelie,male,3540.769299234025,42.082142808555965,18.046410742229227,194.93795150307554
Torgersen,Adelie,male,3725.1947100355123,46.09960613085391,19.36397671092226,200.0737500611775
Torgersen,Adelie,male,4359.092863488479,37.64898895262139,19.156413452316063,192.4309134822807
Torgersen,Adelie,male,4861.8316086133245,40.988880112961894,18.820776863014807,185.66160761236858
Torgersen,Adelie,male,3841.882935954164,40.18459855679467,20.043529949755136,190.9337858356002
Torgersen,Adelie,male,4100.316392533695,44.896695397231376,18.159285882030364,205.20283354863443
Torgersen,Adelie,male,4005.2271985097764,41.12546509167283,18.52494276464443,190.1408626422297
Torgersen,Adelie,male,4207.775834295306,43.43223662387949,19.57545593121554,195.863174629739
Torgersen,Adelie,male,3577.032185103635,40.876358853489414,19.262122986506913,204.75002832608072
Torgersen,Adelie,male,3726.6685075689875,46.543260565581356,18.491498702319788,201.76320880955203
Torgersen,Adelie,male,3869.8882450352094,45.67517521133541,19.81246247628653,197.94758145207314
Torgersen,Adelie,male,4244.631760464499,42.2743730278468,20.15803194037994,199.73627880452167
Torgersen,Adelie,male,5169.023663728249,39.843152922407974,18.538262459476584,201.96007229951664
Torgersen,Adelie,male,4269.60764372891,40.11651295273888,18.79167450530906,203.13020871055264
Torgersen,Adelie,male,3182.8476657413266,40.476231147473605,18.69481456478875,188.43777047764144
Torgersen,Adelie,male,3303.5315714796347,41.37843378181919,19.596884635855513,191.3459385287285
Torgersen,Adelie,male,3815.796980817968,43.29428913556367,18.982731914443356,197.06208390173776
Torgersen,Adelie,male,4280.954179061873,38.37520845575098,18.913955871948247,188.2072958169075
Torgersen,Adelie,male,4249.15017546755,33.801903519987434,20.651069548935627,190.4910478904888
Torgersen,Adelie,male,3761.8091110484866,36.11728481459045,19.1312741459311,184.20969108542772
Torgersen,Adelie,male,4275.800162745637,38.3279628327666,20.451188603630968,187.2486834741469
Torgersen,Adelie,male,3921.4394143922227,41.02781139148114,17.991098977057852,202.85100351737555
Torgersen,Adelie,male,4213.2420169212155,35.470310331032614,20.751685587644904,182.5975796671343
Torgersen,Adelie,male,3781.4157111421455,39.06748778347116,20.768412171705357,196.65443232702393
Torgersen,Adelie,male,4415.049123575338,39.22817448977008,19.25976960359658,199.8511451415558
Torgersen,Adelie,male,4113.512407764163,35.46879670491729,22.02323128225092,197.2836073558272
Torgersen,Adelie,male,4987.093202664461,41.138588332111375,18.473589738762843,205.13391040159632
Torgersen,Adelie,male,3901.69888115762,37.551934395686075,18.476830824640494,196.69094465475553
Torgersen,Adelie,male,4517.684115237642,38.380234948873586,18.759081524655763,192.81411782418033
Torgersen,Adelie,male,3995.2941477235054,36.278055431041956,20.26010618218819,188.25893869700076
Torgersen,Adelie,male,3368.428660955297,38.939574663003086,20.07689908388626,197.69865784553176
Torgersen,Adelie,male,4521.394816693076,36.59584043268314,21.280377308163395,189.54250237613414
Torgersen,Adelie,male,4134.5947790030505,41.71812099157988,18.844697427547775,193.46477422934183
Torgersen,Adelie,male,4051.973336390846,41.1575145262763,20.696581843093508,194.38842098715656
Torgersen,Adelie,male,4363.172332931905,41.44516589842781,19.052554918509603,196.4522773571592
Torgersen,Adelie,male,3468.0799488646,39.846659519378306,19.077445384266465,191.7978683533022
Torgersen,Adelie,male,3634.7332807664015,39.84674674531345,19.342062557259347,188.14483576072476
Torgersen,Adelie,male,4326.805212553631,43.565922793834616,17.507496261308397,203.68396623145946
Torgersen,Adelie,male,3540.9413699332845,41.0282522433608,19.380010211177353,190.76898296045232
Torgersen,Adelie,male,3696.443239288229,37.46986639770948,19.300959829450118,183.72877725048966
Torgersen,Adelie,male,4069.241207301611,40.64117252640737,19.176178054014102,184.30463958410604
Torgersen,Adelie,male,3797.368952234927,39.480996555294766,19.519828505625554,200.81127110159457
Torgersen,Adelie,male,4191.305702046157,38.78027285517091,22.09312625951347,197.9149747035104
Torgersen,Adelie,male,3868.883787463489,42.742544464516655,19.304752630179156,195.34022179245065
Torgersen,Adelie,male,4032.725541964345,32.65295971518153,22.2868404006954,192.40013568912306
Torgersen,Adelie,male,3999.308756001216,41.977398224804276,19.754219525322203,189.1237999003532
Torgersen,Adelie,male,4578.145720648631,36.560701136320766,20.366892185138088,192.150284127122
Torgersen,Adelie,male,3950.828382064729,36.654923998300106,19.235634248324605,189.5316544976254
Torgersen,Adelie,male,4235.722559793817,41.84568088064154,19.944780956943845,188.24336279956833
Torgersen,Adelie,male,4375.342522560106,40.817071425323434,17.90895929160525,205.92580960064342
Torgersen,Adelie,male,4351.3701456309145,39.83655596200094,16.469591378071975,190.7515618412181
Torgersen,Adelie,male,4469.700680113733,42.09695858099285,18.591292262224105,196.85219644441557
Torgersen,Adelie,male,4359.77475475885,38.7109888279095,18.619613439046635,199.03145331103588
Torgersen,Adelie,male,3070.7066009496994,37.25831704455227,18.31192939831641,181.65528166291648
Torgersen,Adelie,male,3806.009033910574,38.1525571627043,21.117124015035614,200.83093436356995
Torgersen,Adelie,male,4310.1917117428275,41.90436800013981,19.719509979645352,204.20018013805162
Torgersen,Adelie,male,4059.290841185067,39.73752407536588,20.009993150402707,189.00941806270382
Torgersen,Adelie,male,3740.6640238488676,37.060034663749754,18.817005309186992,189.5426284276609
Torgersen,Adelie,male,3892.451939319985,37.93013259455753,20.418580946697443,195.91436124638656
Torgersen,Adelie,male,3832.754894304917,37.50486804738389,18.828730151699748,192.1754824957244
Torgersen,Adelie,male,3848.5621139645104,41.147362592077755,19.960036069191943,195.3771124076598
Torgersen,Adelie,male,4965.918756072912,42.79632563664125,19.604210577327002,200.14253687500258
Torgersen,Adelie,male,4163.579902131,39.01348698809409,20.055879334049234,196.02979534147877
Torgersen,Adelie,male,3852.282946748927,38.97081985258751,20.188519636555757,196.5233267558597
Torgersen,Adelie,male,4424.087893984666,38.50201948686264,19.730516749561506,192.70441716783282
Torgersen,Adelie,male,3812.349916679713,42.84451683153407,19.147404122855782,186.4535926596433
Torgersen,Adelie,male,4178.308681269023,45.310724655874836,17.739247846833337,192.23455589075087
Torgersen,Adelie,male,3484.1153129641557,44.026495695066,19.001181656354422,195.50492363254267
Torgersen,Adelie,male,3941.1758415388526,43.19758225638496,21.797492198826017,200.32098346665583
Torgersen,Adelie,male,4343.806454253739,40.43200214527626,18.153207951511718,195.8890928438042
Torgersen,Adelie,male,3964.4258385883704,44.48848402420883,17.51876060685244,195.76824849945106
Torgersen,Adelie,male,3643.649756266389,44.34384119553056,18.834172252387674,195.99652656523844
Torgersen,Adelie,male,3819.5726672829605,41.53554172294582,18.325921155251965,191.30804623996372
Torgersen,Adelie,male,3252.952196458181,38.603867966802454,18.357509032808146,193.7450180723825
Torgersen,Adelie,male,3852.945945272455,40.774924726701244,20.908502383550147,196.90687845154923
Torgersen,Adelie,male,4604.012696894158,45.329658579474156,18.725473831484756,190.09128851133278
Torgersen,Adelie,male,4680.249691193452,42.781676057732,17.632137322726376,196.4531622795007
Torgersen,Adelie,male,4431.860512567925,41.23553755060574,17.243277153987503,194.8784758776233
Torgersen,Adelie,male,4400.941786389338,36.36422064560904,20.59687346066801,193.7863394913982
Torgersen,Adelie,male,3771.0204741489893,36.86164484602841,19.849855611984207,195.16033478636888
Torgersen,Adelie,male,4235.185696800403,42.839992044933865,19.43145913035559,204.77600600596074
Torgersen,Adelie,male,4028.941047503288,41.6382685485898,19.13319554028164,197.0553695131448
Torgersen,Adelie,male,3490.1481116197624,41.245058888350364,19.382670436287206,182.37799026221677
Torgersen,Adelie,male,3866.234417417084,40.364029431142384,18.88314121856095,182.296833775824
Torgersen,Adelie,male,3295.4593857520767,44.43546170225917,18.0747632638717,197.6692879718068
Torgersen,Adelie,male,3699.8914242104497,39.372670509418825,19.228913497101885,188.41852064838162
Torgersen,Adelie,male,4015.826210646349,41.837000434029534,18.15541893002664,195.1572706154876
Torgersen,Adelie,male,4253.804280844606,41.02765436461266,20.021638860345256,192.8105629937045
Torgersen,Adelie,male,3684.30562257988,41.049874187344464,19.67303007673274,196.19710814469065
Torgersen,Adelie,male,4033.912237156624,41.42196320579554,19.53095520796086,194.89006360588087
Torgersen,Adelie,male,3922.5724972393177,41.02813970732162,17.70479895315401,190.0305418366353
Torgersen,Adelie,male,3943.9658612563253,40.42387867180385,18.738379024274195,196.30198993018664
Torgersen,Adelie,male,4173.73369084729,37.18878813476626,20.84548521670103,201.94016488238364
Torgersen,Adelie,male,4476.55919089764,40.49993092581099,19.029196773529833,195.3736308063767
Torgersen,Adelie,male,3979.564311701846,41.786196992613775,19.985176584314807,195.67360292124857
Torgersen,Adelie,male,3956.8833433974846,43.203821836852825,18.147830140905285,197.49971250199272
Torgersen,Adelie,male,4658.347593858848,34.89055997929627,20.348929468988768,198.81830996778595
Torgersen,Adelie,male,3700.4273683941233,38.61404360122434,19.90709925027184,191.59958028171545
Torgersen,Adelie,male,3870.6583350338924,41.36049724897796,20.145437127908664,180.9249555888109
Torgersen,Adelie,male,4201.171350316154,48.091778370714714,18.737902143827572,206.53744023303875
Torgersen,Adelie,male,4457.671037524435,38.502747467429586,20.009687880892717,193.712095180921
Torgersen,Adelie,male,3980.314515100616,40.50558789939227,19.790984085929857,201.65146541865187
Torgersen,Adelie,male,3889.393834444373,39.065788117278856,20.44990540970184,195.20509668144712
Torgersen,Adelie,male,4258.865704285296,38.42387285954706,18.44828498351453,186.6777122211493
Torgersen,Adelie,male,4678.776577418212,41.19018270067258,19.267150052022,203.16160746166804
Torgersen,Adelie,male,4084.11403517205,43.99231892338405,18.537133057455595,203.18153361511926
Torgersen,Adelie,male,4091.1829901317674,37.188842953413854,21.16537730024235,200.77413919957928
Torgersen,Adelie,male,3498.4206549953424,41.42392389498796,19.748777443271916,191.35485526250068
Torgersen,Adelie,male,3647.0218945892284,38.297411465448455,21.0353248315049,179.26594291371973
Torgersen,Adelie,male,4576.879348878145,39.843201455864076,19.268920402549575,194.44272107063614
Torgersen,Adelie,male,3862.1426137182143,40.383787065269914,17.38492176296478,207.11863434289035
Torgersen,Adelie,male,3921.1749220584015,39.964243355368815,18.953238903009442,200.51935307205835
Torgersen,Adelie,male,4002.1207130051425,42.289747335852674,19.756787526186894,190.9280226180174
Torgersen,Adelie,male,3935.598627808546,38.7741468103028,20.536526705466613,198.70208657978154
Torgersen,Adelie,male,4177.1634033306955,40.27266133143064,19.01186108425103,199.9340233657919
Torgersen,Adelie,male,3652.30401988459,43.82941996914099,17.733821278157496,203.46122283516743
Torgersen,Adelie,male,3832.5205112377307,40.18762642717403,19.455542028958167,199.92927602626705
Torgersen,Adelie,male,3483.325376345807,40.3805417377863,18.448663716134273,192.04956615558993
Torgersen,Adelie,male,4053.606932144605,38.783344252228645,18.869401322592264,194.45182281879642
Torgersen,Adelie,male,4601.513695869847,46.185112531220035,19.869846465538725,195.2726116475407
Torgersen,Adelie,male,3684.6308557626803,41.91171427980114,17.236078595816196,197.7647060325304
Torgersen,Adelie,male,4086.125397297269,44.72756790047,19.224314681679214,194.49287084249315
Torgersen,Adelie,male,3819.370021915129,40.77260723993139,18.34261240277165,185.89550867474543
Torgersen,Adelie,male,3843.3770843230236,36.2824137890396,19.235317719722154,197.8545000976049
Torgersen,Adelie,male,4794.213059323756,38.685357800345024,20.252504739562298,200.59789061753068
Torgersen,Adelie,male,4421.346524034202,37.47975553335755,20.626532494244582,203.45689936351167
Torgersen,Adelie,male,4212.193399988388,40.39160987391685,19.645340685409664,201.7260417049648
Torgersen,Adelie,male,4633.580621968855,38.566187666681564,21.41023042065107,196.36680957160257
Torgersen,Adelie,male,4496.96092855391,42.700747070178565,17.534489146417144,202.8388641884978
Torgersen,Adelie,male,4073.840445250168,38.76438055075002,19.379026988644913,198.0151672473403
Torgersen,Adelie,male,4189.0961203542765,45.06297976733589,20.79525035391792,187.45754728316385
Torgersen,Adelie,male,3548.693685665682,33.502182278958884,20.233918013767347,187.40626610494112
Torgersen,Adelie,male,3502.2977126112523,39.60798613539986,20.7309409912344,191.30905262348784
Torgersen,Adelie,male,3745.360201652217,41.77870688949658,20.323199398894314,192.68389520321483
Torgersen,Adelie,male,4539.531451009747,43.13940812882979,21.36247617675197,203.2254693936481
Torgersen,Adelie,male,3550.375823693511,41.334167644438686,18.60098954181505,186.12414088990442
Torgersen,Adelie,male,4141.423834002093,44.14518845989872,19.818405799705758,203.07075409010935
Torgersen,Adelie,male,3852.747357827437,43.46409291444583,19.321555909167625,187.15838366515274
Torgersen,Adelie,male,4564.118790436096,45.859468615938184,18.626372396880384,201.83935526929486
Torgersen,Adelie,male,4205.168177009372,38.97740142418854,18.67138200487894,203.6521057994226
Torgersen,Adelie,male,3770.732790284907,43.28710530106,18.957555658607358,188.9261151501739
Torgersen,Adelie,male,3928.172978993687,41.05913775192862,18.70544105644228,197.7077361304082
Torgersen,Adelie,male,3288.378439911554,42.171127745763506,20.53626288085015,195.9674951314034
Torgersen,Adelie,male,4370.533875082555,38.28458960568472,19.19109334582112,195.1073618347558
Torgersen,Adelie,male,4780.6429792204535,36.39919155964581,18.613056638720696,201.0533483846151
Torgersen,Adelie,male,4115.979163761411,43.21616201864539,19.30777029104,200.57491483449087
Torgersen,Adelie,male,3220.0066936201565,38.02495409484774,19.039452922501734,200.1713268517894
Torgersen,Adelie,male,3450.912863677103,41.89727318829631,18.140137529872344,195.9139966002461
Torgersen,Adelie,male,4197.199486417811,39.961282735573455,19.342548443569804,191.60429342116075
Torgersen,Adelie,male,3930.7955215754764,37.961153286123825,19.093798082655027,190.00955325255921
Torgersen,Adelie,male,3707.4648800862806,40.003723021153625,20.221190785443294,189.84881366075285
Torgersen,Adelie,male,4324.193104850919,36.93716381413589,18.907300448672196,196.2735561853843
Torgersen,Adelie,male,4656.285688425347,38.19129690693313,20.13763734059559,195.9961229470343
Torgersen,Adelie,male,3700.5121446457842,39.34646844724338,18.33874332526335,204.65999181252567
Torgersen,Adelie,male,4130.203993111193,45.76230219683316,17.315122269500968,203.4016102494499
Torgersen,Adelie,male,4833.174014192134,38.693507726572115,18.670369937912398,199.03426564224486
Torgersen,Adelie,male,4419.369312986382,42.107932584157346,17.87809100302858,196.32314501293013
Torgersen,Adelie,male,3884.9547245868266,42.0840031099647,19.093175113178027,199.20842430958012
Torgersen,Adelie,male,4589.517239220543,37.6746808610476,18.82724803354743,189.06165172188804
Torgersen,Adelie,male,3517.9323539249444,37.20006132737039,19.600344232815786,194.11958732613897
Torgersen,Adelie,male,4561.302281681691,44.813790121422194,20.331013554705393,195.83560306735933
Torgersen,Adelie,male,3591.0724491494498,37.78350836478845,18.686921490127915,192.41329034773722
Torgersen,Adelie,male,4265.692327678108,39.633995919361794,19.7974064272957,201.38509924991948
Torgersen,Adelie,male,4171.4193596742325,41.50533037169145,19.295072273757327,194.7122332733543
Torgersen,Adelie,male,3711.5484638463713,39.513784920349394,18.226474365898163,189.92335801411113
Torgersen,Adelie,male,3689.1488074299223,42.43773392375006,18.575367504451574,189.3931532071306
Torgersen,Adelie,male,3905.754556484426,38.75108078326807,18.710100805367258,189.73892975756763
Torgersen,Adelie,male,3674.684772132325,44.728777673005006,18.280125353464776,180.08056047716173
Torgersen,Adelie,male,4350.653223255216,43.454780737395794,19.32928771459082,201.953608284723
Torgersen,Adelie,male,4059.7106210011893,43.478179028747924,19.59767862998116,200.31059261520042
Torgersen,Adelie,male,4234.392665953629,37.782988119859034,19.36074535887558,201.7041915806344
Torgersen,Adelie,male,4083.441681583901,41.10258071696199,19.164558363719127,195.54381304970806
Torgersen,Adelie,male,4384.697400107245,38.431933994589606,18.23525703097927,204.3687300736585
Torgersen,Adelie,male,3796.6984520505093,42.96726926953483,20.336705253452706,192.1487974064344
Torgersen,Adelie,male,3417.821499518054,37.064648069258446,19.158593539792793,192.83572306840352
Torgersen,Adelie,male,3590.923290829948,41.84705005945283,20.525362612820874,201.97568846867296
Torgersen,Adelie,male,3563.044868854927,35.574564482025494,21.298580692466267,183.2707100095131
Torgersen,Adelie,male,3765.6895247450475,40.72756236290638,19.74958230138713,198.29472355099594
Torgersen,Adelie,male,4084.4852406365485,40.857805653735056,19.68422555960552,197.38510374655715
Torgersen,Adelie,male,4238.735349048261,39.37376605673661,20.086132577180127,184.8285439552796
Torgersen,Adelie,male,3919.8011241500617,44.334026836639,19.827763525219186,196.4914892623767
Torgersen,Adelie,male,3256.7244473364235,36.811239906129856,19.028205194952776,184.79633007665356
Torgersen,Adelie,male,3710.1350102794177,42.7185320480849,20.38226598342668,188.8177315505384
Torgersen,Adelie,male,3894.7241404779925,40.193833893545076,20.040940264745416,202.3030337137369
Torgersen,Adelie,male,3797.5041051989438,41.557651432677304,20.130466134003537,189.24119314326114
Torgersen,Adelie,male,3557.45330771635,37.933506722521386,19.01568434723856,201.2082765835013
Torgersen,Adelie,male,3908.999031974299,42.49742423108274,19.446701533141766,194.89605877240962
Torgersen,Adelie,male,4419.180650736941,38.523269610938,19.503935999776054,198.59952062440186
Torgersen,Adelie,male,4349.432779030837,38.205916897601,19.92139625647123,196.32965713006058
Torgersen,Adelie,male,3754.3877552091594,44.474878333727666,20.089042428304186,192.09477937836962
Torgersen,Adelie,male,3992.686989028091,46.42704060799337,17.545188818939163,189.7089650874493
Torgersen,Adelie,male,3922.0437433285774,40.43030508671711,20.307975328334415,188.88132737979967
Torgersen,Adelie,male,4359.441131044932,43.99999785967913,19.920131578014555,195.13852106163912
Torgersen,Adelie,male,4057.769253511511,41.89997752586152,17.315841320779285,207.55313098938862
Torgersen,Adelie,male,4324.992219932523,34.927745655362386,20.667924274170076,193.49360514062374
Torgersen,Adelie,male,3621.9775588898665,41.097329451439435,20.71371116719447,194.81464762588843
Torgersen,Adelie,male,4258.8592270547915,41.28610517677976,19.755351866676023,192.2480554073594
Torgersen,Adelie,male,3893.2793445398797,35.22789110364746,20.218446737245,194.4292474937769
Torgersen,Adelie,male,3802.88383560629,38.226869274463596,19.661744203429237,197.78617226334214
Torgersen,Adelie,male,3469.264194544643,39.19795914368354,19.169896566686457,199.85148736634267
Torgersen,Adelie,male,4509.578466086728,41.58319854028948,20.728031982779264,187.39220466255713
Torgersen,Adelie,male,4796.007470350569,42.17332131060282,18.425718918001,191.16767016310234
Torgersen,Adelie,male,4120.717251384562,44.459702641529326,21.32580379592308,192.6552523254892
Torgersen,Adelie,male,4448.6988530938115,35.61655456195096,20.24368918962676,195.57725304430687
Torgersen,Adelie,male,3899.2455363324084,40.968475438024235,19.455245496349836,198.77799474628566
Torgersen,Adelie,male,4063.4096018294645,40.823444566406614,18.862467320024116,199.95655590470108
Torgersen,Adelie,male,4345.0185922455,41.617356312905734,19.92229773289886,201.42081697320268
Torgersen,Adelie,male,4013.9150021779274,39.70056168920821,18.21987434753744,189.01729124783944
Torgersen,Adelie,male,3723.3485565538303,38.030742892812995,20.852952074221214,184.43410931625434
Torgersen,Adelie,male,4429.294567511126,40.01892099207648,18.744121378859923,194.04127544413421
Torgersen,Adelie,male,3959.906682943436,42.8180903447451,20.23621674442882,191.89110185763636
Torgersen,Adelie,male,3733.382726964459,36.462461269616675,18.63587502320541,190.35267418239943
Torgersen,Adelie,male,4471.881127889478,41.739075619213146,18.504922510567393,198.24179764694685
Torgersen,Adelie,male,4210.679484918463,41.1151026730647,17.570847061003647,201.538186683883
Torgersen,Adelie,male,4120.768576643605,40.327597019795185,19.57354035783554,196.35428337619777
Torgersen,Adelie,male,3430.087400609369,33.97845353644521,21.54234978974874,189.52502004609812
Torgersen,Adelie,male,3777.584146652626,39.02609981560106,19.754844613622524,194.24716172800288
Torgersen,Adelie,male,3852.111575012717,42.16301065247063,20.2543883958352,202.9161033380307
Torgersen,Adelie,male,3092.9106082646135,42.87322386508385,18.2906020403127,188.04544376287336
Torgersen,Adelie,male,2938.043053048,34.96844597725481,18.576269538296224,190.94787040891146
Torgersen,Adelie,male,4101.20594915145,41.468630499652946,19.302398868227677,195.43532706598864
Torgersen,Adelie,male,3836.22052389619,40.20296215660076,20.26839692106595,187.45516937411227
Torgersen,Adelie,male,4529.414456257684,41.93546450223203,18.789750056880347,198.6300088283806
Torgersen,Adelie,male,4142.985953989533,45.44201126156033,18.280858817937556,202.30711633978933
Torgersen,Adelie,male,3821.2811264586844,39.30242320988204,17.879897833327913,194.01170356255332
Torgersen,Adelie,male,3702.6223825029147,41.55292991691559,19.425007310908793,190.26480994766868
Torgersen,Adelie,male,4181.107230317822,41.67448267079239,19.945031450313707,197.63034645459186
Torgersen,Adelie,male,3866.077729023416,38.99735024824129,19.119530311411435,187.76230808846938
Torgersen,Adelie,male,3415.4109635082737,40.61871735142898,21.020010029479355,194.95020408874095
Torgersen,Adelie,male,3992.781676314488,47.4469609165115,18.806533779553202,201.47571443621945
Torgersen,Adelie,male,4203.978465964056,38.977192189329,19.50292863080962,193.4846558032288
Torgersen,Adelie,male,4140.070675052933,44.77324355568081,19.74601912215344,208.35066771941277
Torgersen,Adelie,male,4139.485509378693,42.069042467581596,18.328264045647803,196.4759954353885
Torgersen,Adelie,male,4148.432995504998,40.44885360144197,19.105362299972498,207.32260113491094
Torgersen,Adelie,male,4046.200891681874,43.38995954315917,17.761922705283506,197.52952702385267
Torgersen,Adelie,male,3957.4153210699965,33.66383492071869,20.493744000094253,199.716277557606
Torgersen,Adelie,male,3993.604547432298,38.50097566770397,21.141365226318793,189.11050398580767
Torgersen,Adelie,male,4372.137099423593,37.483624824688185,19.5187935248018,204.67307909871127
Torgersen,Adelie,male,3978.80100097028,37.31944219802272,18.038808701765753,179.66865592707146
Torgersen,Adelie,male,3507.7673129543427,38.15784438031075,21.11706334193448,205.05017103270822
Torgersen,Adelie,male,3477.184060916978,42.903215857608885,18.686352075847893,193.49419607757505
Torgersen,Adelie,male,3876.7968012394426,37.86729177199055,20.857137385518733,192.44062265578046
Torgersen,Adelie,male,4633.107921412324,40.57999139363445,20.729312102596108,206.12606621658662
Torgersen,Adelie,male,3799.3252409853894,36.3740852818742,20.378540881591533,197.60484788237397
Torgersen,Adelie,male,3930.8692335642136,42.92320408846327,18.802935278985057,192.3342264247805
Torgersen,Adelie,male,4128.106838899646,33.72415588067236,20.3989938941579,187.7662504430067
Torgersen,Adelie,male,4638.304736280979,41.08778105130927,19.858211141800503,187.194414526407
Torgersen,Adelie,male,4046.429638929875,42.0389581696887,17.780125848129508,192.27893901539312
Torgersen,Adelie,male,3986.8257226308892,44.239697282367146,19.539749357850923,188.91240722509608
Torgersen,Adelie,male,3959.4892092650034,41.10776785550363,17.984409798732305,194.0180779882892
Torgersen,Adelie,male,4167.404727169958,41.96982405469396,18.933487588788143,197.6641335214142
Torgersen,Adelie,male,4319.6296928445345,38.73446147919007,19.000279097452257,185.9261158647156
Torgersen,Adelie,male,3505.858612104579,36.43202225977824,18.386101382175408,192.49671480375994
Torgersen,Adelie,male,4186.545293213133,42.859609700120735,21.221779109667143,194.78743564085786
Torgersen,Adelie,male,4145.831254149216,39.28141785107537,21.382188009075318,192.92358201464228
Torgersen,Adelie,male,3712.882030058577,37.562975475991905,20.12539975204871,199.70216800658767
Torgersen,Adelie,male,3699.737144593916,35.26760621085565,19.69653849865613,184.97015273441784
Torgersen,Adelie,male,4871.045139018228,40.21718188245268,20.992082866340986,197.27863768015922
Torgersen,Adelie,male,4069.4626122353156,44.12604485030878,17.509242551431402,210.009584982421
Torgersen,Adelie,male,3704.7986988794737,40.13523612084382,19.298200438343656,192.84013666228537
Torgersen,Adelie,male,4300.798031165472,40.75538837530097,20.3073362546306,190.4815171404415
Torgersen,Adelie,male,4378.460622999621,46.112371191812684,18.066296410750454,197.2046510435843
